Season,game Number,Week,Player,Team,Opposing Team,Position,goals,uaGoals,uaShots,uaS%,assistedGoals,assistedShots,assistedS%,% of Shots Assisted,shots,settledGoals,settledShots,settledSh%,fbGoals,subGoals,ppGoals,assists,assistOpportunities,dodgeAssists,pnrAssists,settledAssists,fbAssists,ppAssists,sh%Created,AO-to-SH Ratio,secondAssists,secondAo,sog,offShots,blockedShots,messyShots,pipeShots,shotClockResets,cleanSaveShots,shotTurnovers,turnovers,TO + Shot TO,AO-to-TO Ratio,rhGoals,rhShots,rhS%,lhGoals,lhShots,lhSh%,doorstepGoals,holeGoals,lpGoals,lwGoals,mGoals,rwGoals,rpGoals,twoPointGoals,doorstepShots,holeShots,lpShots,lwShots,mShots,rwShots,rpShots,twoPointShots,xg,playerId,teamId
2020,2,,Sergio Salcido,Chaos,Chrome,M,1,0,3,0.00%,1,2,50.00%,40.00%,5,1,5,20%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,2,2,0,0,2,1,1,2,1,3,0.00,1,4,25.00%,0,1,0.00%,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,1.3,000334,ARC
2020,2,,Josh Byrne,Chaos,Chrome,A,1,1,4,25.00%,0,0,0.00%,0.00%,4,1,4,25%,0,0,0,0,1,0,0,0,0,0,0.00%,0.25,1,1,4,0,0,3,0,2,0,1,1,2,1.00,0,0,0.00%,1,4,25.00%,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,000272,ARC
2020,2,,Matt Gaudet,Chrome,Chaos,A,1,0,1,0.00%,1,3,33.33%,75.00%,4,0,3,0%,0,0,1,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,2,1,0,2,0,0,0,0,0,0.00,1,1,100.00%,0,0,0.00%,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.5,000396,WHP
2020,2,,Austin Staats,Chaos,Chrome,A,0,0,2,0.00%,0,0,0.00%,0.00%,2,0,2,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,0,1,1,0,1,0,1,1,2,0.00,0,0,0.00%,0,2,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7,000256,ARC
2020,2,,Sam Duggan,Chrome,Chaos,M,1,1,1,100.00%,0,0,0.00%,0.00%,1,0,0,0%,1,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0.00,1,1,100.00%,0,0,0.00%,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2,000426,WHP
2020,2,,Jesse King,Chrome,Chaos,M,1,1,3,33.33%,0,1,0.00%,25.00%,4,1,4,25%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,2,0,0,2,0,1,1,1,2,0.00,0,2,0.00%,1,1,100.00%,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1.1,000425,WHP
2020,2,,Curtis Dickson,Chaos,Chrome,A,3,1,2,50.00%,2,3,66.67%,60.00%,5,1,3,33%,2,0,0,1,3,1,0,1,0,0,33.33%,0.60,0,0,4,0,0,1,0,0,1,2,0,2,0.00,3,5,60.00%,0,0,0.00%,2,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,2.2,000263,ARC
2020,2,,Ned Crotty,Chrome,Chaos,M,1,0,1,0.00%,1,2,50.00%,66.67%,3,1,3,33%,0,0,0,2,5,1,0,1,0,1,40.00%,1.67,0,3,1,1,1,0,1,0,0,0,1,1,5.00,0,0,0.00%,1,3,33.33%,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0.7,000304,WHP
2020,2,,Jake Froccaro,Chaos,Chrome,M,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,1,1,0,1,1,0,0,100.00%,1.00,0,0,0,0,1,0,0,0,0,0,1,1,1.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,000267,ARC
2020,2,,Dhane Smith,Chaos,Chrome,M,0,0,1,0.00%,0,1,0.00%,50.00%,2,0,1,0%,0,0,0,0,1,0,0,0,0,0,0.00%,0.50,0,1,1,1,0,1,1,0,0,2,1,3,1.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9,000266,ARC
2020,2,,Tommy Kelly,Chaos,Chrome,FO,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,1,1,0,0,0,1,0,100.00%,1.00,0,0,0,1,0,0,1,0,0,0,1,1,1.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,000280,ARC
2020,2,,Connor Fields,Chaos,Chrome,A,3,2,3,66.67%,1,1,100.00%,25.00%,4,3,4,75%,0,0,0,1,3,0,0,0,1,0,33.33%,0.75,0,0,4,0,0,1,0,1,0,0,3,3,1.00,0,0,0.00%,0,1,0.00%,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2.4,000262,ARC
2020,2,,Jordan MacIntosh,Chrome,Chaos,M,1,0,0,0.00%,1,5,20.00%,100.00%,5,1,5,20%,0,0,0,0,1,0,0,0,0,0,0.00%,0.20,0,0,1,3,0,0,3,0,1,1,1,2,1.00,1,5,20.00%,0,0,0.00%,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1.7,000295,WHP
2020,2,,Matt Rees,Chaos,Chrome,LSM,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,1,1,1,2,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,000276,ARC
2020,2,,Reece Eddy,Chrome,Chaos,LSM,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,1,0,0,1,0,1,0,0,0,0,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,000397,WHP
2020,2,,Connor Farrell,Chrome,Chaos,FO,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000366,WHP
2020,2,,Eric Scott,Chaos,Chrome,M,0,0,0,0.00%,0,2,0.00%,100.00%,2,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,1,0,1,1,1,0,0,0,0,0.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6,000364,ARC
2020,2,,Eli Salama,Chrome,Chaos,LSM,0,0,3,0.00%,0,0,0.00%,0.00%,3,0,1,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,2,0,1,2,0,0,2,0,2,0.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.3,000422,WHP
2020,2,,Michael Manley,Chrome,Chaos,D,0,0,1,0.00%,0,1,0.00%,50.00%,2,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,2,0,0,0,0,2,0,2,0.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,000302,WHP
2020,2,,Brendan Kavanagh,Chrome,Chaos,A,0,0,4,0.00%,0,0,0.00%,0.00%,4,0,4,0%,0,0,0,0,2,0,0,0,0,0,0.00%,0.50,1,1,0,3,0,0,3,0,1,1,0,1,0.00,0,0,0.00%,0,3,0.00%,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.7,000421,WHP
2020,2,,Troy Reh,Chaos,Chrome,LSM,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,1,1,0,0,0,1,0,100.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,000281,ARC
2020,2,,John Ranagan,Chrome,Chaos,M,2,2,5,40.00%,0,1,0.00%,16.67%,6,2,6,33%,0,0,0,1,2,1,0,1,0,0,50.00%,0.33,0,0,3,2,1,1,2,1,0,0,0,0,0.00,1,2,50.00%,1,4,25.00%,0,1,0,0,0,1,0,0,0,1,0,1,1,3,0,0,1.1,000294,WHP
2020,2,,Will Haus,Chrome,Chaos,M,1,1,1,100.00%,0,0,0.00%,0.00%,1,0,0,0%,1,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0.00,1,1,100.00%,0,0,0.00%,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2,000308,WHP
2020,2,,Jesse Bernhardt,Chrome,Chaos,D,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,0,0,1,0,0,0,1,0,1,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,000405,WHP
2020,2,,Dan Coates,Chaos,Chrome,D,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,000264,ARC
2020,2,,John Galloway,Chrome,Chaos,#VALUE!,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000291,WHP
2020,3,,Zach Currier,Waterdogs,Atlas,M,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,2,3,0,1,1,1,0,66.67%,0.00,0,0,0,0,0,0,0,0,0,0,2,2,1.50,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,000409,RED
2020,3,,Paul Rabil,Atlas,Waterdogs,#VALUE!,0,0,3,0.00%,0,3,0.00%,50.00%,6,0,5,0%,0,0,0,0,3,0,0,0,0,0,0.00%,0.50,0,0,2,1,2,2,1,1,1,3,0,3,0.00,0,4,0.00%,0,2,0.00%,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1.1,000245,WAT
2020,3,,Connor Buczek,Atlas,Waterdogs,M,1,1,4,25.00%,0,6,0.00%,60.00%,10,1,9,11%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,5,3,2,4,3,1,0,5,1,6,0.00,1,8,12.50%,0,1,0.00%,0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,4,3.2,000233,WAT
2020,3,,Ryan Drenner,Waterdogs,Atlas,A,2,2,5,40.00%,0,1,0.00%,16.67%,6,0,3,0%,0,2,0,1,5,0,0,0,0,1,20.00%,0.83,0,0,2,4,0,0,4,0,0,0,0,0,0.00,1,3,33.33%,1,2,50.00%,1,0,0,1,0,0,0,0,1,0,1,2,0,0,2,0,1.5,000358,RED
2020,3,,Steven Denapoli,Waterdogs,Atlas,M,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,2,0,0,0,0,0,0.00%,2.00,0,0,1,0,0,1,0,1,0,0,1,1,2.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,000251,RED
2020,3,,Ben Reeves,Waterdogs,Atlas,A,0,0,3,0.00%,0,2,0.00%,40.00%,5,0,4,0%,0,0,0,1,2,0,0,0,1,0,50.00%,0.40,1,2,4,1,0,4,1,0,0,4,1,5,2.00,0,0,0.00%,0,5,0.00%,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1.8,000335,RED
2020,3,,Ryan Brown,Atlas,Waterdogs,A,2,0,0,0.00%,2,3,66.67%,100.00%,3,2,3,67%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,3,0,0,1,0,0,0,1,1,2,0.00,2,3,66.67%,0,0,0.00%,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1.2,000246,WAT
2020,3,,Austin Pifani,Atlas,Waterdogs,,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,000229,WAT
2020,3,,Connor Kelly,Waterdogs,Atlas,M,3,1,4,25.00%,2,4,50.00%,50.00%,8,1,4,25%,0,1,1,0,2,0,0,0,0,0,0.00%,0.25,0,0,4,1,0,1,1,1,3,3,1,4,2.00,3,7,42.86%,0,1,0.00%,0,0,0,1,2,0,0,0,0,1,0,2,2,1,0,2,2.1,000339,RED
2020,3,,Drew Snider,Waterdogs,Atlas,M,2,0,0,0.00%,2,6,33.33%,100.00%,6,1,3,33%,0,0,1,0,0,0,0,0,0,0,0.00%,0.00,1,1,2,2,1,0,2,0,1,1,0,1,0.00,1,4,25.00%,1,2,50.00%,0,0,0,2,0,0,0,0,0,0,0,4,1,1,0,0,1.5,000341,RED
2020,3,,Noah Richard,Waterdogs,Atlas,D,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,000375,RED
2020,3,,Eric Law,Atlas,Waterdogs,A,4,2,2,100.00%,2,3,66.67%,60.00%,5,2,3,67%,1,0,0,0,1,0,0,0,0,0,0.00%,0.20,1,1,4,1,0,0,1,0,0,0,1,1,1.00,4,4,100.00%,0,0,0.00%,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3.0,000234,WAT
2020,3,,Ryland Rees,Waterdogs,Atlas,LSM,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,1,0,0,1,0,0,0,1,1,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,000416,RED
2020,3,,Kyle Hartzell,Atlas,Waterdogs,LSM,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,000242,WAT
2020,3,,Kevin Unterstein,Atlas,Waterdogs,#VALUE!,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,1,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000239,WAT
2020,3,,Jake Withers,Waterdogs,Atlas,FO,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,000427,RED
2020,3,,Bryan Costabile,Atlas,Waterdogs,M,1,0,3,0.00%,1,2,50.00%,40.00%,5,0,1,0%,0,1,0,1,2,1,0,1,0,0,50.00%,0.40,0,0,4,0,0,2,0,2,1,2,1,3,2.00,1,5,20.00%,0,0,0.00%,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1.7,000395,WAT
2020,3,,Trevor Baptiste,Atlas,Waterdogs,FO,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,0,1,0,0,0,0,0,0.00%,1.00,0,0,1,0,0,1,0,1,0,0,0,0,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,000254,WAT
2020,3,,Romar Dennis,Atlas,Waterdogs,M,0,0,2,0.00%,0,2,0.00%,50.00%,4,0,4,0%,0,0,0,1,1,1,0,1,0,0,100.00%,0.25,0,0,0,4,0,0,4,0,0,0,0,0,0.00,0,4,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.7,000305,WAT
2020,3,,Rob Pannell,Atlas,Waterdogs,A,1,1,2,50.00%,0,0,0.00%,0.00%,2,1,2,50%,0,0,0,3,11,2,1,2,0,0,27.27%,5.50,0,1,1,0,1,0,0,0,0,1,1,2,11.00,1,1,100.00%,0,0,0.00%,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.1,000414,WAT
2020,3,,Kieran McArdle,Waterdogs,Atlas,A,2,0,1,0.00%,2,2,100.00%,66.67%,3,0,1,0%,2,0,0,2,6,0,1,1,0,1,33.33%,2.00,1,3,3,0,0,1,0,0,0,1,2,3,3.00,0,0,0.00%,2,3,66.67%,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1.5,000240,RED
2020,3,,Bj Grill,Waterdogs,Atlas,D,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000283,RED
2020,3,,Ben Mcintosh,Waterdogs,Atlas,M,1,0,0,0.00%,1,5,20.00%,100.00%,5,1,4,25%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,2,1,0,0,1,1,2,2,1,3,0.00,1,5,20.00%,0,0,0.00%,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,2.3,000203,RED
2020,3,,Chris Cloutier,Atlas,Waterdogs,A,2,1,1,100.00%,1,1,100.00%,50.00%,2,1,1,100%,1,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,2,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,2,2,100.00%,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,000231,WAT
2020,3,,Chris Sabia,Waterdogs,Atlas,D,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,1,0,0,0,0,1,1,2,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,000368,RED
2020,3,,Jack Concannon,Atlas,Waterdogs,G,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000241,WAT
2020,3,,John Crawley,Atlas,Waterdogs,M,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,1,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,0,1,0,0,1,0,0,0,0,0,0.00,0,0,0.00%,0,1,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,000238,WAT
2020,3,,Joel Tinney,Atlas,Waterdogs,M,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,1,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000237,WAT
2020,3,,Callum Robinson,Atlas,Waterdogs,D,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,000230,WAT
2020,3,,Charlie Cipriano,Waterdogs,Atlas,G,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000261,RED
2020,4,,Rob Pannell,Atlas,Archers,A,1,1,9,11.11%,0,0,0.00%,0.00%,9,0,8,0%,0,1,0,2,5,1,1,2,0,0,40.00%,0.56,0,0,3,5,0,1,5,1,1,2,2,4,2.50,1,6,16.67%,0,1,0.00%,1,0,0,0,0,0,0,0,1,0,0,2,1,4,1,0,2.8,000414,CHR
2020,4,,Paul Rabil,Atlas,Archers,#VALUE!,0,0,5,0.00%,0,2,0.00%,28.57%,7,0,5,0%,0,0,0,1,1,1,0,1,0,0,100.00%,0.14,2,3,0,4,1,0,4,0,2,2,1,3,1.00,0,2,0.00%,0,5,0.00%,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1.5,000245,CHR
2020,4,,Tom Schreiber,Archers,Atlas,M,2,1,3,33.33%,1,3,33.33%,50.00%,6,1,4,25%,0,1,0,1,3,0,0,0,0,1,33.33%,0.50,0,0,4,1,0,1,1,2,1,1,3,4,1.00,2,6,33.33%,0,0,0.00%,0,0,0,1,0,1,0,0,0,0,0,2,3,1,0,0,2.0,000225,RED
2020,4,,Mark Mcneill,Archers,Atlas,M,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,1,1,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,000217,RED
2020,4,,Ian Mackay,Archers,Atlas,M,0,0,1,0.00%,0,4,0.00%,80.00%,5,0,3,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,2,2,0,1,2,1,1,2,1,3,0.00,0,1,0.00%,0,4,0.00%,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1.3,000211,RED
2020,4,,Kyle Hartzell,Atlas,Archers,LSM,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,0,1,0,0,0,0,0,0.00%,1.00,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,000242,CHR
2020,4,,John Crawley,Atlas,Archers,M,1,0,2,0.00%,1,2,50.00%,50.00%,4,1,4,25%,0,0,0,1,2,1,0,1,0,0,50.00%,0.50,0,0,3,1,0,2,1,0,0,2,0,2,0.00,1,3,33.33%,0,1,0.00%,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1.4,000238,CHR
2020,4,,Romar Dennis,Atlas,Archers,M,1,0,2,0.00%,1,2,50.00%,50.00%,4,1,4,25%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,2,1,1,1,1,1,0,0,0,0,0.00,1,4,25.00%,0,0,0.00%,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0.6,000305,CHR
2020,4,,Stephen Kelly,Archers,Atlas,FO,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,000222,RED
2020,4,,Bryan Costabile,Atlas,Archers,M,4,2,3,66.67%,2,4,50.00%,57.14%,7,2,4,50%,2,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,2,5,1,1,1,1,1,0,0,1,1,0.00,3,5,60.00%,0,1,0.00%,0,0,0,0,1,1,1,1,0,0,1,1,2,1,1,1,1.8,000395,CHR
2020,4,,Marcus Holman,Archers,Atlas,A,1,0,1,0.00%,1,3,33.33%,75.00%,4,1,3,33%,0,0,0,0,1,0,0,0,0,0,0.00%,0.25,0,0,3,1,0,0,1,0,0,1,0,1,0.00,1,4,25.00%,0,0,0.00%,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0.9,000216,RED
2020,4,,Grant Ament,Archers,Atlas,A,3,2,5,40.00%,1,2,50.00%,28.57%,7,3,6,50%,0,0,0,1,6,0,0,0,1,0,16.67%,0.86,1,2,5,2,0,1,2,1,0,1,1,2,6.00,2,6,33.33%,1,1,100.00%,0,1,2,0,0,0,0,0,0,1,4,2,0,0,0,0,2.4,000391,RED
2020,4,,Tyler Pfister,Archers,Atlas,M,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,000226,RED
2020,4,,Connor Buczek,Atlas,Archers,M,0,0,3,0.00%,0,1,0.00%,25.00%,4,0,3,0%,0,0,0,0,2,0,0,0,0,0,0.00%,0.50,0,0,2,2,0,1,2,1,0,1,2,3,1.00,0,2,0.00%,0,2,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1.3,000233,CHR
2020,4,,Christian Mazzone,Archers,Atlas,M,2,1,2,50.00%,1,1,100.00%,33.33%,3,1,2,50%,1,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,3,0,0,0,0,0,0,1,1,2,0.00,2,3,66.67%,0,0,0.00%,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1.5,000411,RED
2020,4,,Jake Richard,Atlas,Archers,M,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000235,CHR
2020,4,,Josh Currier,Archers,Atlas,M,2,0,0,0.00%,2,4,50.00%,100.00%,4,1,3,33%,0,0,1,0,1,0,0,0,0,0,0.00%,0.25,0,0,2,0,1,0,0,0,1,1,0,1,0.00,1,2,50.00%,0,0,0.00%,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1.6,000420,RED
2020,4,,Chris Cloutier,Atlas,Archers,A,1,0,3,0.00%,1,2,50.00%,40.00%,5,1,4,25%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,1,4,0,0,4,0,0,1,3,4,0.00,0,1,0.00%,1,3,33.33%,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,1.9,000231,CHR
2020,4,,Eric Law,Atlas,Archers,A,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,1,2,0,0,0,0,1,50.00%,2.00,0,0,0,1,0,0,1,0,0,1,2,3,1.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,000234,CHR
2020,4,,Will Manny,Archers,Atlas,A,1,0,0,0.00%,1,4,25.00%,100.00%,4,0,2,0%,1,0,0,2,2,0,1,1,1,0,100.00%,0.50,0,1,2,0,1,1,0,0,1,2,2,4,1.00,0,0,0.00%,1,4,25.00%,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2.0,000227,RED
